stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_timezone
18010,32nd Ave NW & NW 73rd St,47.681679,-122.398499,21,America/Los_Angeles
18020,32nd Ave NW & NW 72nd St,47.680710,-122.398499,21,America/Los_Angeles
18030,32nd Ave NW & NW 70th St,47.679245,-122.398483,21,America/Los_Angeles
18040,32nd Ave NW & NW 67th St,47.677048,-122.398476,21,America/Los_Angeles
18041,32nd Ave NW & NW 64th St,47.674480,-122.398483,21,America/Los_Angeles
18050,32nd Ave NW & NW 61st St,47.672779,-122.398476,21,America/Los_Angeles
18060,32nd Ave NW & NW 59th St,47.671360,-122.398430,21,America/Los_Angeles
18066,NW Market St & 32nd Ave NW,47.668552,-122.397911,21,America/Los_Angeles
18070,32nd Ave NW & NW 56th St,47.669605,-122.398430,21,America/Los_Angeles
18085,32nd Ave NW & NW Market St,47.668049,-122.398415,21,America/Los_Angeles
18090,NW 54th St & 30th Ave NW,47.667667,-122.396339,1,America/Los_Angeles
18100,NW Market St & 28th Ave NW,47.668591,-122.392502,21,America/Los_Angeles
18120,NW Market St & Ballard Ave NW,47.668613,-122.385468,1,America/Los_Angeles
18145,Leary Ave NW & NW Vernon Pl,47.667316,-122.383018,1,America/Los_Angeles
18150,Leary Ave NW & NW Ione Pl,47.665367,-122.380714,21,America/Los_Angeles
18165,NW Leary Way & 15th Ave NW,47.663593,-122.375587,21,America/Los_Angeles
18170,W Nickerson St & W Emerson St,47.654190,-122.375465,21,America/Los_Angeles
18180,W Nickerson St & 12th Ave W,47.654976,-122.372124,21,America/Los_Angeles
18190,W Nickerson St & Jesse Ave W,47.653782,-122.370102,21,America/Los_Angeles
18200,W Nickerson St & 8th Ave W,47.652119,-122.366890,1,America/Los_Angeles
18210,W Nickerson St & 6th Ave W,47.651512,-122.364243,21,America/Los_Angeles
18220,W Nickerson St & 3rd Ave W,47.650680,-122.360550,21,America/Los_Angeles
18230,W Nickerson St & Queen Anne Ave N,47.649796,-122.357903,21,America/Los_Angeles
18240,Nickerson St & Warren Ave N,47.648270,-122.354568,21,America/Los_Angeles
18250,Nickerson St & Florentia St,47.647102,-122.352066,21,America/Los_Angeles
18260,Dexter Ave N & 4th Ave N,47.645416,-122.349243,1,America/Los_Angeles
18270,Dexter Ave N & Wheeler St,47.643513,-122.345863,21,America/Los_Angeles
18295,Dexter Ave N & 6th Ave N,47.640152,-122.344444,21,America/Los_Angeles
18315,Dexter Ave N & Crockett St,47.637371,-122.343323,1,America/Los_Angeles
18320,Dexter Ave N & Howe St,47.635723,-122.342400,21,America/Los_Angeles
18340,Dexter Ave N & Galer St,47.631958,-122.342384,21,America/Los_Angeles
18359,Dexter Ave N & Aloha St,47.627239,-122.342422,21,America/Los_Angeles
18370,Dexter Ave N & Mercer St,47.625156,-122.342453,21,America/Los_Angeles
18391,Dexter Ave N & Thomas St,47.620567,-122.342491,1,America/Los_Angeles
18402,Dexter Ave & Denny Way,47.618301,-122.342506,21,America/Los_Angeles
18406,Bell St & 7th Ave,47.617165,-122.341743,21,America/Los_Angeles
18465,Dexter Ave N & Mercer St,47.625324,-122.342247,21,America/Los_Angeles
18480,Dexter Ave N & Aloha St,47.627407,-122.342232,21,America/Los_Angeles
185,Seneca St & 3rd Ave,47.606888,-122.335526,21,America/Los_Angeles
18505,Dexter Ave N & Galer St,47.632465,-122.342178,21,America/Los_Angeles
18530,Dexter Ave N & Newton St,47.636108,-122.342369,1,America/Los_Angeles
18540,Dexter Ave N & Crockett St,47.638096,-122.343529,21,America/Los_Angeles
18550,Dexter Ave N & Wheeler St,47.641213,-122.344543,1,America/Los_Angeles
18580,Dexter Ave N & 4th Ave N,47.643898,-122.345978,21,America/Los_Angeles
18590,Dexter Ave N & 4th Ave N,47.645466,-122.349037,21,America/Los_Angeles
18600,Nickerson St & 3rd Ave N,47.647095,-122.351685,21,America/Los_Angeles
18610,Nickerson St & Warren Ave N,47.648430,-122.354568,21,America/Los_Angeles
18620,Nickerson St & Cremona St,47.649681,-122.357300,21,America/Los_Angeles
18630,W Nickerson St & 3rd Ave W,47.650986,-122.361244,21,America/Los_Angeles
18640,W Nickerson St & 6th Ave W,47.651791,-122.364815,1,America/Los_Angeles
18650,W Nickerson St & 8th Ave W,47.652378,-122.367371,21,America/Los_Angeles
18660,W Nickerson St & Jesse Ave W,47.653969,-122.370102,21,America/Los_Angeles
18670,W Nickerson St & 11th Ave W,47.654903,-122.371696,21,America/Los_Angeles
18674,Fauntleroy Ferry Trm & Fauntleroy Ave SW,47.523251,-122.396317,21,America/Los_Angeles
18675,Fauntleroy Ferry Trm & Fauntleroy Way SW,47.523117,-122.395508,21,America/Los_Angeles
18680,W Nickerson St & W Emerson St,47.654419,-122.375740,21,America/Los_Angeles
18696,NW Leary Way & 15th Ave NW,47.663731,-122.377090,21,America/Los_Angeles
18706,Leary Ave NW & NW Ione Pl,47.665527,-122.380646,21,America/Los_Angeles
18720,Leary Ave NW & NW Vernon Pl,47.667210,-122.382629,21,America/Los_Angeles
18740,NW Market St & Ballard Ave NW,47.668747,-122.386368,21,America/Los_Angeles
18760,NW Market St & 28th Ave NW,47.668724,-122.392639,21,America/Los_Angeles
18770,NW 54th St & NW Market St,47.668381,-122.395302,1,America/Los_Angeles
18780,NW 54th St & 32nd Ave NW,47.667732,-122.396927,21,America/Los_Angeles
18785,NW Market St & 30th Ave NW,47.668709,-122.396057,21,America/Los_Angeles
18790,32nd Ave NW & NW Market St,47.668552,-122.398216,21,America/Los_Angeles
18800,32nd Ave NW & NW 56th St,47.669784,-122.398224,21,America/Los_Angeles
18810,32nd Ave NW & NW 58th St,47.671169,-122.398224,21,America/Los_Angeles
18820,32nd Ave NW & NW 60th St,47.672405,-122.398254,21,America/Los_Angeles
18830,32nd Ave NW & NW 62nd St,47.673882,-122.398277,21,America/Los_Angeles
18840,32nd Ave NW & NW 64th St,47.675384,-122.398277,21,America/Los_Angeles
18850,32nd Ave NW & NW 66th St,47.676773,-122.398270,21,America/Los_Angeles
18860,32nd Ave NW & NW 69th St,47.678665,-122.398277,21,America/Los_Angeles
18870,32nd Ave NW & NW 71st St,47.680439,-122.398293,21,America/Los_Angeles
1888,Vashon Passenger Ferry & Pier 50,47.601074,-122.338943,1,America/Los_Angeles
18880,32nd Ave NW & NW 73rd St,47.681858,-122.398293,21,America/Los_Angeles
1889,Vashon Passenger Ferry & Pier 50,47.601215,-122.338966,1,America/Los_Angeles
18890,32nd Ave NW & NW 75th St,47.683239,-122.398201,21,America/Los_Angeles
1890,Marion St & 1st Ave,47.604145,-122.335022,21,America/Los_Angeles
18900,32nd Ave NW & NW 77th St,47.685089,-122.398216,21,America/Los_Angeles
18910,32nd Ave NW & NW 80th St,47.686989,-122.398201,21,America/Los_Angeles
18920,32nd Ave NW & Loyal Way NW,47.688595,-122.398201,21,America/Los_Angeles
18930,32nd Ave NW & NW 85th St,47.690022,-122.398201,21,America/Los_Angeles
18940,Golden Gardens Dr NW & NW 87th St,47.692593,-122.398720,21,America/Los_Angeles
18941,Golden Gardens Dr NW & Loyal Ave NW,47.693810,-122.399323,21,America/Los_Angeles
18942,View Ave NW & Golden Gardens Dr NW,47.694286,-122.400757,21,America/Los_Angeles
18990,Fauntleroy Way SW & SW Morgan St,47.544998,-122.386086,21,America/Los_Angeles
190,1st Ave & University St,47.607189,-122.338409,21,America/Los_Angeles
19000,Fauntleroy Way SW & SW Juneau St,47.550434,-122.381996,21,America/Los_Angeles
19010,Fauntleroy Way SW & SW Dawson St,47.555935,-122.381409,21,America/Los_Angeles
19020,Fauntleroy Way SW & SW Alaska St,47.560497,-122.381371,21,America/Los_Angeles
19050,Fauntleroy Way SW & SW Alaska St,47.560562,-122.381577,21,America/Los_Angeles
19060,Fauntleroy Way SW & SW Dawson St,47.555443,-122.381645,21,America/Los_Angeles
1907,Water Taxi Route & Water Taxi Route,47.601181,-122.339012,21,America/Los_Angeles
19070,Fauntleroy Way SW & SW Juneau St,47.550106,-122.382751,21,America/Los_Angeles
19077,Fauntleroy Way SW & 42nd Ave SW,47.545151,-122.386017,21,America/Los_Angeles
1908,Water Taxi Route & Water Taxi Route,47.601055,-122.338913,21,America/Los_Angeles
19080,24th Ave NW & NW 87th St,47.692383,-122.387474,21,America/Los_Angeles
19090,24th Ave NW & NW 90th St,47.694759,-122.387474,21,America/Los_Angeles
19110,24th Ave NW & NW 95th St,47.698315,-122.387459,21,America/Los_Angeles
19120,24th Ave NW & NW 96th St,47.699028,-122.387459,21,America/Los_Angeles
19130,NW Neptune Pl & 24th Ave NW,47.700645,-122.387749,21,America/Los_Angeles
19140,Triton Dr NW & NW Esplanade St,47.701317,-122.390579,21,America/Los_Angeles
19150,Triton Dr NW & 27th Ave NW,47.700054,-122.392532,21,America/Los_Angeles
19160,Triton Dr NW & NW Golden Dr,47.698334,-122.393677,21,America/Los_Angeles
19170,28th Ave NW & NW 93rd St,47.696575,-122.393005,21,America/Los_Angeles
19180,28th Ave NW & NW 90th St,47.694302,-122.393021,1,America/Los_Angeles
19190,28th Ave NW & NW 87th St,47.692082,-122.393051,21,America/Los_Angeles
1920,Lenora St & 4th Ave,47.613972,-122.341293,21,America/Los_Angeles
19200,28th Ave NW & NW 85th St,47.690640,-122.393089,21,America/Los_Angeles
19210,NW 85th St & Earl Ave NW,47.690502,-122.391617,21,America/Los_Angeles
19240,24th Ave NW & NW 85th St,47.690327,-122.387711,21,America/Los_Angeles
19250,24th Ave NW & NW 83rd St,47.688824,-122.387711,21,America/Los_Angeles
19260,24th Ave NW & NW 80th St,47.686607,-122.387695,21,America/Los_Angeles
19270,24th Ave NW & NW 77th St,47.684727,-122.387680,21,America/Los_Angeles
19280,24th Ave NW & NW 75th St,47.682991,-122.387665,21,America/Los_Angeles
19300,24th Ave NW & NW 70th St,47.679203,-122.387642,21,America/Los_Angeles
19320,24th Ave NW & NW 65th St,47.675556,-122.387695,21,America/Los_Angeles
19340,24th Ave NW & NW 61st St,47.672901,-122.387695,21,America/Los_Angeles
19360,24th Ave NW & NW 57th St,47.669964,-122.387695,21,America/Los_Angeles
19380,Elliott Ave W & W Roy St,47.626427,-122.368256,1,America/Los_Angeles
19390,Elliott Ave W & W Mercer St,47.624531,-122.365662,21,America/Los_Angeles
19410,Elliott Ave W & W Harrison St,47.622315,-122.363037,21,America/Los_Angeles
19420,Western Ave W & Elliott Ave W,47.619957,-122.359802,1,America/Los_Angeles
19440,Denny Way & Queen Anne Ave N,47.618679,-122.356606,1,America/Los_Angeles
19460,Western Ave W & Elliott Ave W,47.619965,-122.359512,1,America/Los_Angeles
19470,Elliott Ave W & 4th Ave W,47.621532,-122.361847,21,America/Los_Angeles
19480,Elliott Ave W & 6th Ave W,47.623352,-122.364006,21,America/Los_Angeles
19490,Elliott Ave W & W Mercer St,47.625439,-122.366615,21,America/Los_Angeles
19500,Elliott Ave W & W Mercer Pl,47.626408,-122.367958,21,America/Los_Angeles
19510,24th Ave NW & NW 57th St,47.670299,-122.387489,21,America/Los_Angeles
19530,24th Ave NW & NW 61st St,47.673363,-122.387489,21,America/Los_Angeles
19550,24th Ave NW & NW 65th St,47.676140,-122.387436,21,America/Los_Angeles
19570,24th Ave NW & NW 70th St,47.679733,-122.387451,21,America/Los_Angeles
19590,24th Ave NW & NW 75th St,47.683372,-122.387459,21,America/Los_Angeles
19600,24th Ave NW & NW 77th St,47.685150,-122.387489,21,America/Los_Angeles
19610,24th Ave NW & NW 80th St,47.687008,-122.387489,21,America/Los_Angeles
19620,24th Ave NW & NW 83rd St,47.688614,-122.387505,21,America/Los_Angeles
19630,24th Ave NW & NW 85th St,47.690922,-122.387489,21,America/Los_Angeles
19640,SW Brace Point Dr & SW Wildwood Pl,47.520477,-122.389336,21,America/Los_Angeles
19650,SW Wildwood Pl & 45th Ave SW,47.521000,-122.390617,21,America/Los_Angeles
19670,Fauntleroy Way SW & SW Barton St,47.523178,-122.392899,21,America/Los_Angeles
19700,Fauntleroy Way SW & SW Rose St,47.529995,-122.392609,21,America/Los_Angeles
19740,Fauntleroy Way SW & SW Webster St,47.535973,-122.392380,21,America/Los_Angeles
19750,Fauntleroy Way SW & SW Myrtle St,47.539867,-122.390511,21,America/Los_Angeles
19790,California Ave SW & Fauntleroy Way SW,47.545311,-122.387108,21,America/Los_Angeles
19810,California Ave SW & SW Raymond St,47.548752,-122.387039,21,America/Los_Angeles
19830,California Ave SW & SW Findlay St,47.552368,-122.386932,21,America/Los_Angeles
19850,California Ave SW & SW Dawson St,47.555946,-122.386833,21,America/Los_Angeles
19861,SW Edmunds St & 44th Ave SW,47.559406,-122.388023,21,America/Los_Angeles
19862,SW Alaska St & California Ave SW - Bay 1,47.561054,-122.386871,21,America/Los_Angeles
19875,SW Alaska St & 42nd Ave SW,47.561012,-122.384987,21,America/Los_Angeles
19898,SW Avalon Way & SW Bradford St,47.568867,-122.370850,21,America/Los_Angeles
19900,Fauntleroy Way SW & SW Oregon St,47.562942,-122.379059,21,America/Los_Angeles
19921,SW Avalon Way & SW Genesee St,47.564945,-122.372284,1,America/Los_Angeles
19922,SW Genesee St & 30th Ave SW,47.564648,-122.370377,1,America/Los_Angeles
19930,SW Avalon Way & SW Yancy St,47.567883,-122.370674,21,America/Los_Angeles
19940,SW Avalon Way & SW Charlestown St,47.570095,-122.370605,21,America/Los_Angeles
19978,SW Genesee St & 30th Ave SW,47.564781,-122.370522,1,America/Los_Angeles
19980,SW Avalon Way & SW Genesee St,47.564774,-122.372612,21,America/Los_Angeles
20,1st Ave & Lenora St,47.611629,-122.343719,21,America/Los_Angeles
200,1st Ave & Pike St,47.609470,-122.340485,21,America/Los_Angeles
20010,Fauntleroy Way SW & SW Oregon St,47.562733,-122.379608,21,America/Los_Angeles
20040,SW Alaska St & 42nd Ave SW,47.561153,-122.385315,21,America/Los_Angeles
20041,SW Alaska St & California Ave SW - Bay 3,47.561203,-122.387077,21,America/Los_Angeles
20050,California Ave SW & Erskine Way SW,47.558899,-122.386940,21,America/Los_Angeles
20070,California Ave SW & SW Dawson St,47.555512,-122.387039,21,America/Los_Angeles
20090,California Ave SW & SW Findlay St,47.551865,-122.387146,21,America/Los_Angeles
2010,10th Ave W & W Fulton St,47.645351,-122.370277,21,America/Los_Angeles
20110,California Ave SW & SW Raymond St,47.548256,-122.387260,21,America/Los_Angeles
20130,Fauntleroy Way SW & California Ave SW,47.544865,-122.387680,21,America/Los_Angeles
20170,Fauntleroy Way SW & SW Myrtle St,47.539295,-122.390984,21,America/Los_Angeles
20190,Fauntleroy Way SW & SW Webster St,47.535629,-122.392723,21,America/Los_Angeles
2020,10th Ave W & W Bothwell St,47.643486,-122.370308,21,America/Los_Angeles
20220,Fauntleroy Way SW & SW Rose St,47.529564,-122.392830,21,America/Los_Angeles
20250,Fauntleroy Way SW & SW Barton St,47.523006,-122.393074,21,America/Los_Angeles
20270,SW Wildwood Pl & 46th Ave SW,47.520935,-122.390892,21,America/Los_Angeles
2030,10th Ave W & W Halladay St,47.641792,-122.370171,21,America/Los_Angeles
2050,10th Ave W & W Mcgraw St,47.639458,-122.370415,21,America/Los_Angeles
20530,W Emerson St & Magnolia Blvd W,47.654167,-122.411751,21,America/Los_Angeles
20540,West Viewmont Way W & W Ruffner St,47.651916,-122.410538,21,America/Los_Angeles
20550,West Viewmont Way W & W Bertona St,47.650265,-122.409660,21,America/Los_Angeles
20560,West Viewmont Way W & W Dravus St,47.648430,-122.409676,21,America/Los_Angeles
20570,West Viewmont Way W & W Barrett St,47.646877,-122.409676,21,America/Los_Angeles
20580,West Viewmont Way W & W Armour St,47.645046,-122.409729,21,America/Los_Angeles
20590,West Viewmont Way W & W Raye St,47.643280,-122.409752,21,America/Los_Angeles
2060,10th Ave W & W Crockett St,47.637588,-122.370438,21,America/Los_Angeles
20600,West Viewmont Way W & 42nd Ave W,47.641399,-122.409782,21,America/Los_Angeles
20610,West Viewmont Way W & W Parkmont Pl,47.640285,-122.409554,21,America/Los_Angeles
20620,West Viewmont Way W & Montavista Pl W,47.638485,-122.407188,21,America/Los_Angeles
20630,West Viewmont Way W & Constance Dr W,47.637344,-122.406219,21,America/Los_Angeles
20640,Viewmont Way W & Edgemont Pl W,47.637707,-122.403732,21,America/Los_Angeles
20650,35th Ave W & W Mcgraw St,47.639469,-122.402283,21,America/Los_Angeles
20670,W Mcgraw St & 32nd Ave W,47.639492,-122.397896,21,America/Los_Angeles
20680,Condon Way W & W Crockett St,47.637772,-122.395782,21,America/Los_Angeles
2070,10th Ave W & W Howe St,47.635769,-122.370453,21,America/Los_Angeles
20700,28th Ave W & W Blaine St,47.634876,-122.393158,21,America/Los_Angeles
20710,28th Ave W & W Eaton St,47.633114,-122.393188,21,America/Los_Angeles
20720,W Galer St & Thorndyke Ave W,47.632252,-122.391434,21,America/Los_Angeles
20730,Magnolia Brdg & Pier 91,47.633423,-122.382820,21,America/Los_Angeles
20740,2nd Ave & Broad St,47.617279,-122.351288,21,America/Los_Angeles
2080,10th Ave W & W Blaine St,47.634563,-122.370468,21,America/Los_Angeles
20830,Denny Way & Broad St,47.618656,-122.350716,21,America/Los_Angeles
20860,Magnolia Brdg & Pier 91,47.633549,-122.382896,21,America/Los_Angeles
20880,Thorndyke Ave W & W Hayes St,47.634010,-122.391762,21,America/Los_Angeles
20890,28th Ave W & W Blaine St,47.634918,-122.392952,21,America/Los_Angeles
2090,10th Ave W & W Galer St,47.632374,-122.370506,21,America/Los_Angeles
20910,Condon Way W & W Crockett St,47.637577,-122.395409,21,America/Los_Angeles
20921,W Mcgraw St & 32nd Ave W,47.639626,-122.398216,21,America/Los_Angeles
20940,Viewmont Way W & 35th Ave W,47.639011,-122.402199,1,America/Los_Angeles
20950,Viewmont Way W & Edgemont Pl W,47.637913,-122.403732,21,America/Los_Angeles
20960,West Viewmont Way W & Constance Dr W,47.637333,-122.405907,21,America/Los_Angeles
20970,West Viewmont Way W & Montavista Pl W,47.638718,-122.407257,21,America/Los_Angeles
20980,West Viewmont Way W & W Parkmont Pl,47.640213,-122.409279,21,America/Los_Angeles
20990,West Viewmont Way W & Westmont Way W,47.642364,-122.409576,21,America/Los_Angeles
2100,Olympic Way W & W Lee St,47.631081,-122.370155,1,America/Los_Angeles
21000,West Viewmont Way W & W Raye St,47.643417,-122.409554,21,America/Los_Angeles
21010,West Viewmont Way W & W Armour St,47.644936,-122.409523,21,America/Los_Angeles
21020,West Viewmont Way W & W Barrett Ln,47.647083,-122.409470,21,America/Los_Angeles
21030,West Viewmont Way W & W Dravus St,47.648777,-122.409470,21,America/Los_Angeles
21040,West Viewmont Way W & W Bertona St,47.650650,-122.409454,21,America/Los_Angeles
21050,West Viewmont Way W & W Ruffner St,47.652233,-122.410561,21,America/Los_Angeles
21080,SW Roxbury St & 15th Ave SW - Bay 3,47.517303,-122.353569,6,America/Los_Angeles
21090,SW Roxbury St & 12th Ave SW,47.517261,-122.350334,6,America/Los_Angeles
2110,Olympic Way W & 9th Ave W,47.629497,-122.368652,21,America/Los_Angeles
21104,8th Ave SW & SW 99th St,47.515678,-122.345390,24,America/Los_Angeles
21110,SW Roxbury St & 8th Ave SW,47.517231,-122.345062,6,America/Los_Angeles
21120,SW Roxbury St & 5th Ave SW,47.517170,-122.341125,6,America/Los_Angeles
21140,Olson Pl SW & 3rd Ave SW,47.519730,-122.338219,3,America/Los_Angeles
21141,Olson-Myers Way P&R,47.519611,-122.336197,14,America/Los_Angeles
21150,Olson Pl SW & 3rd Ave SW,47.519692,-122.338547,3,America/Los_Angeles
21170,SW Roxbury St & 5th Pl SW,47.517353,-122.341957,3,America/Los_Angeles
2120,Olympic Way W & 7th Ave W,47.627605,-122.366096,21,America/Los_Angeles
21250,SW Roxbury St & 26th Ave SW,47.517296,-122.365456,5,America/Los_Angeles
21280,SW Roxbury St & 20th Ave SW,47.517296,-122.358894,3,America/Los_Angeles
21290,SW Roxbury St & 17th Ave SW,47.517296,-122.356766,6,America/Los_Angeles
21292,16th Ave SW & SW Roxbury St - Bay 5,47.517849,-122.355057,21,America/Los_Angeles
21295,16th Ave SW & SW Barton St,47.521278,-122.355019,21,America/Los_Angeles
2130,Olympic Way W & 5th Ave W,47.626690,-122.363350,21,America/Los_Angeles
21310,Delridge Way SW & SW Cambridge St,47.519421,-122.356888,21,America/Los_Angeles
21320,Delridge Way SW & SW Barton St,47.520947,-122.358269,21,America/Los_Angeles
21350,16th Ave SW & SW Henderson St,47.523144,-122.355003,21,America/Los_Angeles
21360,16th Ave SW & SW Trenton St,47.524963,-122.354980,21,America/Los_Angeles
21370,16th Ave SW & SW Cloverdale St,47.526760,-122.354980,21,America/Los_Angeles
21380,16th Ave SW & SW Thistle St,47.528519,-122.354965,21,America/Los_Angeles
21390,16th Ave SW & SW Elmgrove St,47.530273,-122.354950,21,America/Los_Angeles
2140,W Olympic Pl & 3rd Ave W,47.626659,-122.360306,21,America/Los_Angeles
21400,16th Ave SW & SW Kenyon St,47.532120,-122.354950,21,America/Los_Angeles
21410,16th Ave SW & SW Holden St,47.533516,-122.354935,21,America/Los_Angeles
21420,SW Austin St & Dumar Way SW,47.534626,-122.356155,21,America/Los_Angeles
21430,Dumar Way SW & SW Orchard St,47.537792,-122.358650,21,America/Los_Angeles
21440,SW Orchard St & Delridge Way SW,47.537991,-122.360687,21,America/Los_Angeles
21450,Delridge Way SW & SW Myrtle St,47.539249,-122.360825,21,America/Los_Angeles
21460,Delridge Way SW & Croft Pl SW,47.540798,-122.360725,21,America/Los_Angeles
21480,Delridge Way SW & SW Holly St,47.542999,-122.361115,21,America/Los_Angeles
2150,W Roy St & 2nd Ave W,47.625648,-122.358765,21,America/Los_Angeles
21500,Delridge Way SW & SW Graham St,47.546455,-122.362679,21,America/Los_Angeles
21520,Delridge Way SW & SW Juneau St,47.549973,-122.362915,21,America/Los_Angeles
21540,Delridge Way SW & SW Brandon St,47.553638,-122.362862,21,America/Los_Angeles
21560,Delridge Way SW & SW Hudson St,47.557411,-122.362816,21,America/Los_Angeles
21570,Delridge Way SW & SW Edmunds St,47.559490,-122.362793,21,America/Los_Angeles
21590,Delridge Way SW & SW Oregon St,47.563183,-122.363258,21,America/Los_Angeles
21600,Delridge Way SW & SW Genesee St,47.565006,-122.363213,21,America/Los_Angeles
21620,Delridge Way SW & SW Andover St,47.568264,-122.363190,1,America/Los_Angeles
21670,Airport Way S & Diagonal Ave S,47.573235,-122.321838,21,America/Los_Angeles
21680,Airport Way S & S Horton St,47.574989,-122.321304,21,America/Los_Angeles
21690,Airport Way S & S Stevens St,47.577145,-122.321304,21,America/Los_Angeles
21700,Airport Way S & S Lander St,47.579411,-122.321304,1,America/Los_Angeles
21710,Airport Way S & S Bayview St,47.581261,-122.321304,21,America/Los_Angeles
21720,Airport Way S & S College St,47.583424,-122.321289,21,America/Los_Angeles
21730,Airport Way S & S Hill St,47.584736,-122.321289,21,America/Los_Angeles
21740,S Holgate St & Airport Way S,47.586273,-122.321800,21,America/Los_Angeles
21765,6th Ave S & S Atlantic St,47.590885,-122.325867,1,America/Los_Angeles
2180,Queen Anne Ave N & W Harrison St,47.621834,-122.356834,21,America/Los_Angeles
21833,6th Ave S & S Royal Brougham Way,47.592049,-122.326073,1,America/Los_Angeles
21850,Airport Way S & S Royal Brougham Way,47.592117,-122.323807,1,America/Los_Angeles
21860,Airport Way S & S Holgate St,47.585243,-122.321495,1,America/Los_Angeles
21870,Airport Way S & S Walker St,47.583756,-122.321495,21,America/Los_Angeles
21880,Airport Way S & S Stacy St,47.581677,-122.321495,21,America/Los_Angeles
21890,Airport Way S & S Lander St,47.579575,-122.321495,21,America/Los_Angeles
21910,Airport Way S & S Stevens St,47.575375,-122.321510,21,America/Los_Angeles
21920,Airport Way S & Diagonal Ave S,47.574104,-122.321510,21,America/Los_Angeles
21940,Airport Way S & S Spokane St,47.571812,-122.322861,21,America/Los_Angeles
21945,Kent-Des Moines P&R & Military Rd S,47.391888,-122.287628,24,America/Los_Angeles
2199,Elliot Ave & Broad St,47.615368,-122.354004,1,America/Los_Angeles
21990,Delridge Way SW & SW Andover St,47.568020,-122.363396,21,America/Los_Angeles
220,1st Ave & Lenora St,47.612099,-122.344200,21,America/Los_Angeles
2200,Queen Anne Ave N & W John St,47.619213,-122.356850,21,America/Los_Angeles
22009,Delridge Way SW & SW Genesee St,47.564877,-122.363419,1,America/Los_Angeles
22010,Delridge Way SW & SW Genesee St,47.564484,-122.363419,21,America/Los_Angeles
22030,Delridge Way SW & SW Alaska St,47.560898,-122.362984,21,America/Los_Angeles
22050,Delridge Way SW & SW Hudson St,47.557556,-122.363022,21,America/Los_Angeles
22070,Delridge Way SW & SW Brandon St,47.553474,-122.363068,21,America/Los_Angeles
22090,Delridge Way SW & SW Juneau St,47.550175,-122.363121,21,America/Los_Angeles
22099,Delridge Way SW & SW Graham St,47.546783,-122.363037,21,America/Los_Angeles
22120,Delridge Way SW & SW Holly St,47.542870,-122.361313,21,America/Los_Angeles
22140,Delridge Way SW & Croft Pl SW,47.540600,-122.360878,21,America/Los_Angeles
22152,Delridge Way SW & SW Myrtle St,47.538605,-122.361115,1,America/Los_Angeles
22157,Delridge Way SW & SW Kenyon St,47.531654,-122.360550,21,America/Los_Angeles
22160,SW Orchard St & Delridge Way SW,47.537846,-122.360535,21,America/Los_Angeles
22165,Delridge Way SW & SW Thistle St,47.528050,-122.360565,21,America/Los_Angeles
22170,Dumar Way SW & SW Orchard St,47.537685,-122.358818,21,America/Los_Angeles
22175,Delridge Way SW & SW Trenton St,47.524368,-122.360580,21,America/Los_Angeles
22180,SW Austin St & Dumar Way SW,47.534492,-122.355904,21,America/Los_Angeles
22185,Delridge Way SW & SW Trenton St,47.524406,-122.360374,21,America/Los_Angeles
22190,16th Ave SW & SW Holden St,47.533436,-122.355141,21,America/Los_Angeles
22193,Delridge Way SW & SW Kenyon St,47.532093,-122.360344,21,America/Los_Angeles
22195,Delridge Way SW & SW Thistle St,47.528568,-122.360359,21,America/Los_Angeles
2220,3rd Ave & Cedar St,47.616871,-122.348625,21,America/Los_Angeles
22200,16th Ave SW & SW Kenyon St,47.531635,-122.355156,21,America/Los_Angeles
22210,16th Ave SW & SW Elmgrove St,47.529839,-122.355156,21,America/Los_Angeles
22220,16th Ave SW & SW Thistle St,47.528046,-122.355171,21,America/Los_Angeles
22230,16th Ave SW & SW Cloverdale St,47.526253,-122.355179,21,America/Los_Angeles
22244,16th Ave SW & SW Henderson St,47.523018,-122.355209,21,America/Los_Angeles
22252,Delridge Way SW & SW Henderson St,47.522465,-122.359871,21,America/Los_Angeles
22253,Delridge Way SW & SW Barton St,47.520783,-122.358353,21,America/Los_Angeles
22255,SW Roxbury St & Delridge Way SW - Bay 6,47.517441,-122.355576,3,America/Los_Angeles
22256,SW Roxbury St & 20th Ave SW,47.517429,-122.359543,3,America/Los_Angeles
22259,SW Roxbury St & 26th Ave SW,47.517437,-122.365715,3,America/Los_Angeles
22260,SW Roxbury St & 28th Ave SW,47.517456,-122.368050,3,America/Los_Angeles
22261,SW Roxbury St & 30th Ave SW,47.517487,-122.371178,3,America/Los_Angeles
22264,35th Ave SW & SW Roxbury St,47.516933,-122.376915,21,America/Los_Angeles
22280,SW 100th St & 35th Ave SW,47.513794,-122.376945,21,America/Los_Angeles
22290,SW 100th St & 37th Ave SW,47.513809,-122.379280,21,America/Los_Angeles
22300,SW 100th St & 39th Ave SW,47.513821,-122.382149,21,America/Los_Angeles
22320,SW 100th St & 41st Ave SW,47.513836,-122.384758,21,America/Los_Angeles
22330,SW 100th St & 42nd Ave SW,47.513840,-122.386086,21,America/Los_Angeles
22340,44th Ave SW & SW 100th St,47.513500,-122.388702,21,America/Los_Angeles
22360,44th Ave SW & Marine View Dr SW,47.510818,-122.388824,21,America/Los_Angeles
