route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id
28,6299145,16MAR-WKD,TCC,1,5080,16MAR-28979
28,6299146,16MAR-WKD,11th/PacAve,0,5080,16MAR-28878
28,6299147,16MAR-WKD,TCC,1,5080,16MAR-28979
28,6299148,16MAR-WKD,11th/PacAve,0,5080,16MAR-28878
28,6299149,16MAR-WKD,TCC,1,5080,16MAR-28979
28,6299150,16MAR-WKD,11th/PacAve,0,5080,16MAR-28878
28,6299151,16MAR-WKD,TCC,1,5080,16MAR-28979
28,6299152,16MAR-WKD,11th/PacAve,0,5080,16MAR-28878
28,6299153,16MAR-WKD,TCC,1,5080,16MAR-28979
28,6299154,16MAR-WKD,11th/PacAve,0,5080,16MAR-28878
28,6299155,16MAR-WKD,TCC,1,5080,16MAR-28979
28,6299156,16MAR-WKD,11th/PacAve,0,5080,16MAR-28878
100,6299158,16MAR-WKD,Purdy P&R,0,5081,16MAR-1004116
100,6299159,16MAR-WKD,TCC,1,5081,16MAR-1005117
100,6299160,16MAR-WKD,Purdy P&R,0,5081,16MAR-1004116
100,6299161,16MAR-WKD,TCC,1,5081,16MAR-1005117
100,6299162,16MAR-WKD,Purdy P&R,0,5081,16MAR-1004116
100,6299163,16MAR-WKD,TCC,1,5081,16MAR-1005117
28,6299165,16MAR-WKD,TCC,1,5082,16MAR-28979
28,6299166,16MAR-WKD,11th/PacAve,0,5082,16MAR-28878
28,6299167,16MAR-WKD,TCC,1,5082,16MAR-28979
28,6299168,16MAR-WKD,11th/PacAve,0,5082,16MAR-28878
28,6299169,16MAR-WKD,TCC,1,5082,16MAR-28979
212,6299171,16MAR-WKD,Lakwd Mall,0,5064,16MAR-2128162
212,6299172,16MAR-WKD,Pierce College - Lakewood,1,5064,16MAR-2129161
214,6299173,16MAR-WKD,Lakwd Mall,0,5064,16MAR-2148162
214,6299174,16MAR-WKD,Pierce College - Lakewood,1,5064,16MAR-2149161
214,6299175,16MAR-WKD,Lakwd Mall,0,5064,16MAR-2148162
214,6299176,16MAR-WKD,Pierce College - Lakewood,1,5064,16MAR-2149161
212,6299177,16MAR-WKD,Lakwd Mall,0,5064,16MAR-21281
212,6299178,16MAR-WKD,Commcl/Union,1,5064,16MAR-2129160
214,6299179,16MAR-WKD,Lakwd Mall,0,5073,16MAR-2148162
214,6299180,16MAR-WKD,Pierce College - Lakewood,1,5073,16MAR-2149161
212,6299181,16MAR-WKD,Lakwd Mall,0,5073,16MAR-21281
212,6299182,16MAR-WKD,Commcl/Union,1,5073,16MAR-2129160
212,6299183,16MAR-WKD,Lakwd Mall,0,5073,16MAR-2128162
212,6299184,16MAR-WKD,Pierce College - Lakewood,1,5073,16MAR-2129161
214,6299185,16MAR-WKD,Lakwd Mall,0,5073,16MAR-2148162
214,6299186,16MAR-WKD,Pierce College - Lakewood,1,5073,16MAR-2149161
54,6299188,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
55,6299189,16MAR-WKD,Parkland,1,5085,16MAR-55592
55,6299190,16MAR-WKD,Tacoma Mall,0,5085,16MAR-55493
54,6299191,16MAR-WKD,56th/PortAve,0,5085,16MAR-54865
54,6299192,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
55,6299193,16MAR-WKD,Parkland,1,5085,16MAR-55592
55,6299194,16MAR-WKD,Tacoma Mall,0,5085,16MAR-55493
54,6299195,16MAR-WKD,56th/PortAve,0,5085,16MAR-54865
54,6299196,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
55,6299197,16MAR-WKD,Parkland,1,5085,16MAR-55592
55,6299198,16MAR-WKD,Tacoma Mall,0,5085,16MAR-55493
54,6299199,16MAR-WKD,56th/PortAve,0,5085,16MAR-54865
54,6299200,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
55,6299201,16MAR-WKD,Parkland,1,5085,16MAR-55592
55,6299202,16MAR-WKD,Tacoma Mall,0,5085,16MAR-55493
54,6299203,16MAR-WKD,56th/PortAve,0,5085,16MAR-54865
54,6299204,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
55,6299205,16MAR-WKD,Parkland,1,5085,16MAR-55592
55,6299206,16MAR-WKD,Tacoma Mall,0,5085,16MAR-55493
54,6299207,16MAR-WKD,56th/PortAve,0,5085,16MAR-54865
54,6299208,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
54,6299209,16MAR-WKD,56th/PortAve,0,5085,16MAR-54865
54,6299210,16MAR-WKD,Tacoma Mall,1,5085,16MAR-54966
3,6299212,16MAR-WKD,Lakwd Mall,1,5086,16MAR-3596
3,6299213,16MAR-WKD,14th Pac Ave S,0,5086,16MAR-34101
2,6299216,16MAR-WKD,Lakwd Mall,1,5086,16MAR-253
2,6299217,16MAR-WKD,Commerce St Transit Area,0,5086,16MAR-246
2,6299220,16MAR-WKD,Lakwd Mall,1,5086,16MAR-253
2,6299221,16MAR-WKD,Commerce St Transit Area,0,5086,16MAR-246
2,6299224,16MAR-WKD,Lakwd Mall,1,5086,16MAR-253
2,6299225,16MAR-WKD,Commerce St Transit Area,0,5086,16MAR-246
42,6299226,16MAR-WKD,72nd St,1,5086,16MAR-42598
42,6299227,16MAR-WKD,Commerce St Transit Area,0,5086,16MAR-42495
2,6299228,16MAR-WKD,Lakwd Mall,1,5054,16MAR-253
53,6299230,16MAR-WKD,TCC,1,5083,16MAR-539344
53,6299231,16MAR-WKD,11th Pac.ave,0,5083,16MAR-538362
45,6299234,16MAR-WKD,Parkland,1,5083,16MAR-45597
45,6299235,16MAR-WKD,Commerce St Transit Area,0,5083,16MAR-45493
41,6299238,16MAR-WKD,72nd St,1,5083,16MAR-415119
41,6299239,16MAR-WKD,Commerce St Transit Area,0,5083,16MAR-414116
11,6299240,16MAR-WKD,Point Defiance Ferry Terminal,0,5083,16MAR-114164
11,6299241,16MAR-WKD,Commerce St Transit Area,1,5083,16MAR-115155
41,6299242,16MAR-WKD,72nd St,1,5083,16MAR-415119
41,6299243,16MAR-WKD,Commerce St Transit Area,0,5083,16MAR-414116
53,6299244,16MAR-WKD,TCC,1,5083,16MAR-539344
53,6299245,16MAR-WKD,11th Pac.ave,0,5083,16MAR-538362
57,6299248,16MAR-WKD,Tacoma Mall,1,5083,16MAR-575108
300,6299249,16MAR-WKD,McChord/Bridgept,1,5083,16MAR-3005376
300,6299250,16MAR-WKD,STacWy/96th St,0,5083,16MAR-3004374
42,6299253,16MAR-WKD,Commerce St Transit Area,0,5088,16MAR-42495
57,6299256,16MAR-WKD,Tacoma Mall,1,5088,16MAR-575108
300,6299257,16MAR-WKD,McChord Commissary Depatrure,1,5088,16MAR-3005375
300,6299258,16MAR-WKD,Tacoma Mall,0,5088,16MAR-3004372
57,6299259,16MAR-WKD,Commerce St Transit Area,0,5088,16MAR-574110
400,6299260,16MAR-WKD,S Hill Mall,1,5088,16MAR-400533
400,6299261,16MAR-WKD,10th Departure,0,5088,16MAR-400432
400,6299264,16MAR-WKD,S Hill Mall,1,5088,16MAR-400533
400,6299265,16MAR-WKD,10th Departure,0,5088,16MAR-400432
400,6299268,16MAR-WKD,S Hill Mall,1,5088,16MAR-400533
400,6299269,16MAR-WKD,10th Departure,0,5088,16MAR-400432
400,6299270,16MAR-WKD,S Hill Mall,1,5048,16MAR-400533
400,6299271,16MAR-WKD,10th Departure,0,5048,16MAR-400432
3,6299274,16MAR-WKD,Lakwd Mall,1,5048,16MAR-3596
3,6299275,16MAR-WKD,14th Pac Ave S,0,5048,16MAR-34101
52,6299277,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299278,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299279,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299280,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299281,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299282,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299283,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299284,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299285,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299286,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299287,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299288,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299289,16MAR-WKD,TCC,1,5065,16MAR-5292
52,6299290,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299291,16MAR-WKD,TCC,1,5065,16MAR-5292
10,6299292,16MAR-WKD,Point Defiance Ferry Terminal,0,5065,16MAR-10461
10,6299293,16MAR-WKD,TCC,1,5065,16MAR-10562
52,6299294,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299295,16MAR-WKD,TCC,1,5065,16MAR-5292
10,6299296,16MAR-WKD,Point Defiance Ferry Terminal,0,5065,16MAR-10461
10,6299297,16MAR-WKD,TCC,1,5065,16MAR-10562
52,6299298,16MAR-WKD,Tacoma Mall,0,5065,16MAR-528114
52,6299299,16MAR-WKD,TCC,1,5065,16MAR-5292
45,6299302,16MAR-WKD,Commerce St Transit Area,0,5089,16MAR-45493
53,6299303,16MAR-WKD,TCC,1,5089,16MAR-539344
53,6299304,16MAR-WKD,11th Pac.ave,0,5089,16MAR-538362
45,6299307,16MAR-WKD,Parkland,1,5089,16MAR-45597
45,6299308,16MAR-WKD,Commerce St Transit Area,0,5089,16MAR-45493
53,6299309,16MAR-WKD,TCC,1,5089,16MAR-539344
53,6299310,16MAR-WKD,11th Pac.ave,0,5089,16MAR-538362
45,6299313,16MAR-WKD,Parkland,1,5089,16MAR-45597
45,6299314,16MAR-WKD,Commerce St Transit Area,0,5089,16MAR-45493
41,6299315,16MAR-WKD,72nd St,1,5089,16MAR-415119
1,6299316,16MAR-WKD,TCC,0,5090,16MAR-141
1,6299317,16MAR-WKD,SR-7/8thAve,1,5090,16MAR-15343
1,6299318,16MAR-WKD,TCC,0,5090,16MAR-141
1,6299319,16MAR-WKD,SR-7/8thAve,1,5090,16MAR-15343
1,6299320,16MAR-WKD,TCC,0,5090,16MAR-141
1,6299321,16MAR-WKD,SR-7/8thAve,1,5090,16MAR-15343
212,6299323,16MAR-WKD,Commcl/Union,1,5092,16MAR-2129160
212,6299324,16MAR-WKD,Lakwd Mall,0,5092,16MAR-2128162
212,6299325,16MAR-WKD,Pierce College - Lakewood,1,5092,16MAR-2129161
214,6299326,16MAR-WKD,Lakwd Mall,0,5092,16MAR-2148162
214,6299327,16MAR-WKD,Pierce College - Lakewood,1,5092,16MAR-2149161
212,6299328,16MAR-WKD,Lakwd Mall,0,5091,16MAR-2128162
212,6299329,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2129161
214,6299330,16MAR-WKD,Lakwd Mall,0,5091,16MAR-2148162
214,6299331,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2149161
214,6299332,16MAR-WKD,Lakwd Mall,0,5091,16MAR-2148162
214,6299333,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2149161
212,6299334,16MAR-WKD,Lakwd Mall,0,5091,16MAR-21281
212,6299335,16MAR-WKD,Commcl/Union,1,5091,16MAR-2129160
214,6299336,16MAR-WKD,Lakwd Mall,0,5092,16MAR-2148162
214,6299337,16MAR-WKD,Pierce College - Lakewood,1,5092,16MAR-2149161
214,6299339,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2149161
214,6299340,16MAR-WKD,Lakwd Mall,0,5091,16MAR-2148162
214,6299341,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2149161
212,6299342,16MAR-WKD,Lakwd Mall,0,5091,16MAR-21281
212,6299343,16MAR-WKD,Commcl/Union,1,5091,16MAR-2129160
214,6299344,16MAR-WKD,Lakwd Mall,0,5092,16MAR-2148162
214,6299345,16MAR-WKD,Pierce College - Lakewood,1,5092,16MAR-2149161
212,6299346,16MAR-WKD,Lakwd Mall,0,5092,16MAR-21281
212,6299347,16MAR-WKD,Commcl/Union,1,5092,16MAR-2129160
212,6299348,16MAR-WKD,Lakwd Mall,0,5092,16MAR-2128162
212,6299349,16MAR-WKD,Pierce College - Lakewood,1,5092,16MAR-2129161
214,6299350,16MAR-WKD,Lakwd Mall,0,5092,16MAR-2148162
214,6299351,16MAR-WKD,Pierce College - Lakewood,1,5092,16MAR-2149161
212,6299352,16MAR-WKD,Lakwd Mall,0,5091,16MAR-2128162
212,6299353,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2129161
214,6299354,16MAR-WKD,Lakwd Mall,0,5091,16MAR-2148162
214,6299355,16MAR-WKD,Pierce College - Lakewood,1,5091,16MAR-2149161
48,6299357,16MAR-WKD,10th Departure,0,5094,16MAR-484159
48,6299360,16MAR-WKD,Lakwd Mall,1,5094,16MAR-485167
54,6299363,16MAR-WKD,Tacoma Mall,1,5096,16MAR-54966
55,6299364,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299365,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
54,6299366,16MAR-WKD,56th/PortAve,0,5059,16MAR-54865
54,6299367,16MAR-WKD,Tacoma Mall,1,5059,16MAR-54966
55,6299368,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299369,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
54,6299370,16MAR-WKD,56th/PortAve,0,5059,16MAR-54865
54,6299371,16MAR-WKD,Tacoma Mall,1,5059,16MAR-54966
55,6299372,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299373,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
54,6299374,16MAR-WKD,56th/PortAve,0,5059,16MAR-54865
54,6299375,16MAR-WKD,Tacoma Mall,1,5059,16MAR-54966
55,6299376,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299377,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
54,6299378,16MAR-WKD,56th/PortAve,0,5059,16MAR-54865
54,6299379,16MAR-WKD,Tacoma Mall,1,5059,16MAR-54966
55,6299380,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299381,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
54,6299382,16MAR-WKD,56th/PortAve,0,5059,16MAR-54865
54,6299383,16MAR-WKD,Tacoma Mall,1,5059,16MAR-54966
55,6299384,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299385,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
55,6299386,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299387,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
55,6299388,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6299389,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
55,6299390,16MAR-WKD,Parkland,1,5059,16MAR-55592
45,6299392,16MAR-WKD,Parkland,1,5095,16MAR-45597
45,6299393,16MAR-WKD,Commerce St Transit Area,0,5095,16MAR-45493
53,6299394,16MAR-WKD,TCC,1,5095,16MAR-539344
53,6299395,16MAR-WKD,11th Pac.ave,0,5095,16MAR-538362
45,6299398,16MAR-WKD,Parkland,1,5095,16MAR-45597
45,6299399,16MAR-WKD,Commerce St Transit Area,0,5095,16MAR-45493
53,6299400,16MAR-WKD,TCC,1,5095,16MAR-539344
53,6299401,16MAR-WKD,11th Pac.ave,0,5095,16MAR-538362
400,6299404,16MAR-WKD,S Hill Mall,1,5095,16MAR-400533
400,6299405,16MAR-WKD,10th Departure,0,5095,16MAR-400432
3,6299408,16MAR-WKD,Lakwd Mall,1,5095,16MAR-3596
3,6299409,16MAR-WKD,14th Pac Ave S,0,5095,16MAR-34101
4,6299411,16MAR-WKD,Lakwd Mall,1,5087,16MAR-494
56,6299413,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299414,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299415,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299416,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299417,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299418,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299419,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299420,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299421,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299422,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299423,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299424,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299425,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299426,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299427,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299428,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299429,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299430,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299431,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299432,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299433,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299434,16MAR-WKD,72nd St,0,5098,16MAR-56873
56,6299435,16MAR-WKD,Tacoma Mall,1,5098,16MAR-56974
56,6299436,16MAR-WKD,72nd St,0,5098,16MAR-56873
409,6299439,16MAR-WKD,29thStNE/5thAveNE,0,5099,16MAR-4098107
409,6299440,16MAR-WKD,72nd St,1,5099,16MAR-4099112
202,6299441,16MAR-WKD,Lakwd Mall,1,5099,16MAR-2029130
202,6299442,16MAR-WKD,72nd St,0,5099,16MAR-2028129
202,6299443,16MAR-WKD,Lakwd Mall,1,5099,16MAR-2029130
202,6299444,16MAR-WKD,72nd St,0,5099,16MAR-2028129
409,6299445,16MAR-WKD,29thStNE/5thAveNE,0,5099,16MAR-4098107
409,6299446,16MAR-WKD,72nd St,1,5099,16MAR-4099112
202,6299447,16MAR-WKD,Lakwd Mall,1,5099,16MAR-2029130
202,6299448,16MAR-WKD,72nd St,0,5099,16MAR-2028129
202,6299449,16MAR-WKD,Lakwd Mall,1,5099,16MAR-2029130
202,6299450,16MAR-WKD,72nd St,0,5099,16MAR-2028129
409,6299451,16MAR-WKD,29thStNE/5thAveNE,0,5099,16MAR-4098107
409,6299452,16MAR-WKD,72nd St,1,5099,16MAR-4099112
202,6299453,16MAR-WKD,Lakwd Mall,1,5099,16MAR-2029130
202,6299454,16MAR-WKD,72nd St,0,5099,16MAR-2028129
202,6299455,16MAR-WKD,Lakwd Mall,1,5099,16MAR-2029130
202,6299456,16MAR-WKD,72nd St,0,5099,16MAR-2028129
409,6299457,16MAR-WKD,Puyallup Station,0,5099,16MAR-4098108
400,6299460,16MAR-WKD,10th Departure,0,5100,16MAR-400432
2,6299463,16MAR-WKD,Lakwd Mall,1,5100,16MAR-253
212,6299466,16MAR-WKD,Commcl/Union,1,5101,16MAR-2129160
214,6299467,16MAR-WKD,Lakwd Mall,0,5013,16MAR-2148162
214,6299468,16MAR-WKD,Pierce College - Lakewood,1,5013,16MAR-2149161
212,6299469,16MAR-WKD,Lakwd Mall,0,5013,16MAR-21281
212,6299470,16MAR-WKD,Commcl/Union,1,5013,16MAR-2129160
212,6299471,16MAR-WKD,Lakwd Mall,0,5013,16MAR-2128162
212,6299472,16MAR-WKD,Pierce College - Lakewood,1,5013,16MAR-2129161
214,6299473,16MAR-WKD,Lakwd Mall,0,5013,16MAR-2148162
214,6299474,16MAR-WKD,Pierce College - Lakewood,1,5013,16MAR-2149161
212,6299475,16MAR-WKD,Lakwd Mall,0,5101,16MAR-2128162
212,6299476,16MAR-WKD,Pierce College - Lakewood,1,5101,16MAR-2129161
214,6299477,16MAR-WKD,Lakwd Mall,0,5101,16MAR-2148162
214,6299478,16MAR-WKD,Pierce College - Lakewood,1,5101,16MAR-2149161
214,6299479,16MAR-WKD,Lakwd Mall,0,5101,16MAR-2148162
214,6299480,16MAR-WKD,Pierce College - Lakewood,1,5101,16MAR-2149161
214,6299481,16MAR-WKD,Lakwd Mall,0,5101,16MAR-2148163
54,6299484,16MAR-WKD,Tacoma Mall,1,5102,16MAR-54966
55,6299485,16MAR-WKD,Parkland,1,5102,16MAR-55592
55,6299486,16MAR-WKD,Tacoma Mall,0,5102,16MAR-55493
54,6299487,16MAR-WKD,56th/PortAve,0,5102,16MAR-54865
54,6299488,16MAR-WKD,Tacoma Mall,1,5102,16MAR-54966
55,6299489,16MAR-WKD,Parkland,1,5102,16MAR-55592
55,6299490,16MAR-WKD,Tacoma Mall,0,5102,16MAR-55493
54,6299491,16MAR-WKD,56th/PortAve,0,5102,16MAR-54865
54,6299492,16MAR-WKD,Tacoma Mall,1,5102,16MAR-54966
55,6299493,16MAR-WKD,Parkland,1,5102,16MAR-55592
55,6299494,16MAR-WKD,Tacoma Mall,0,5102,16MAR-55493
54,6299495,16MAR-WKD,56th/PortAve,0,5102,16MAR-54865
54,6299496,16MAR-WKD,Tacoma Mall,1,5102,16MAR-54966
55,6299497,16MAR-WKD,Parkland,1,5102,16MAR-55592
55,6299498,16MAR-WKD,Tacoma Mall,0,5102,16MAR-55493
54,6299499,16MAR-WKD,56th/PortAve,0,5102,16MAR-54865
54,6299500,16MAR-WKD,Tacoma Mall,1,5102,16MAR-54966
55,6299501,16MAR-WKD,Parkland,1,5102,16MAR-55592
55,6299502,16MAR-WKD,Tacoma Mall,0,5102,16MAR-55493
54,6299503,16MAR-WKD,56th/PortAve,0,5102,16MAR-54865
100,6299506,16MAR-WKD,Purdy P&R,0,5103,16MAR-1004116
100,6299507,16MAR-WKD,TCC,1,5103,16MAR-1005117
100,6299508,16MAR-WKD,Purdy P&R,0,5103,16MAR-1004116
100,6299509,16MAR-WKD,TCC,1,5103,16MAR-1005117
100,6299510,16MAR-WKD,Purdy P&R,0,5103,16MAR-1004116
100,6299511,16MAR-WKD,TCC,1,5103,16MAR-1005117
100,6299512,16MAR-WKD,Purdy P&R,0,5103,16MAR-1004116
402,6299513,16MAR-WKD,171st/Merid,1,5105,16MAR-4025426
402,6299514,16MAR-WKD,Federal Way,0,5105,16MAR-4024423
500,6299516,16MAR-WKD,Commerce St Transit Area,1,5105,16MAR-5005153
57,6299517,16MAR-WKD,Tacoma Mall,1,5121,16MAR-575108
300,6299518,16MAR-WKD,McChord/Bridgept,1,5121,16MAR-3005376
300,6299519,16MAR-WKD,Tacoma Mall,0,5121,16MAR-3004373
57,6299520,16MAR-WKD,Tacoma Mall,1,5058,16MAR-575108
300,6299521,16MAR-WKD,McChord/Bridgept,1,5058,16MAR-3005376
300,6299522,16MAR-WKD,Tacoma Mall,0,5058,16MAR-3004373
57,6299523,16MAR-WKD,Commerce St Transit Area,0,5058,16MAR-574110
57,6299526,16MAR-WKD,Tacoma Mall,1,5058,16MAR-575108
300,6299527,16MAR-WKD,McChord Commissary Depatrure,1,5058,16MAR-3005375
300,6299528,16MAR-WKD,Tacoma Mall,0,5058,16MAR-3004372
300,6299529,16MAR-WKD,McChord/Bridgept,1,5058,16MAR-3005376
300,6299530,16MAR-WKD,Tacoma Mall,0,5058,16MAR-3004373
57,6299531,16MAR-WKD,Commerce St Transit Area,0,5058,16MAR-574110
100,6299534,16MAR-WKD,Purdy P&R,0,5106,16MAR-1004116
100,6299535,16MAR-WKD,TCC,1,5106,16MAR-1005117
100,6299536,16MAR-WKD,Purdy P&R,0,5106,16MAR-1004116
100,6299537,16MAR-WKD,TCC,1,5106,16MAR-1005117
100,6299538,16MAR-WKD,Purdy P&R,0,5106,16MAR-1004116
100,6299539,16MAR-WKD,TCC,1,5106,16MAR-1005117
100,6299540,16MAR-WKD,Purdy P&R,0,5106,16MAR-1004116
206,6299542,16MAR-WKD,Lakwd Mall,0,5107,16MAR-2064183
206,6299543,16MAR-WKD,Madigan Army Hospital,1,5107,16MAR-2065185
206,6299544,16MAR-WKD,Lakwd Mall,0,5107,16MAR-2064183
206,6299545,16MAR-WKD,Madigan Army Hospital,1,5107,16MAR-2065185
206,6299546,16MAR-WKD,Lakwd Mall,0,5107,16MAR-2064183
206,6299547,16MAR-WKD,Madigan Army Hospital,1,5107,16MAR-2065185
48,6299550,16MAR-WKD,Lakwd Mall,1,5108,16MAR-485167
48,6299551,16MAR-WKD,10th Departure,0,5108,16MAR-484159
41,6299554,16MAR-WKD,72nd St,1,5108,16MAR-415119
41,6299555,16MAR-WKD,Commerce St Transit Area,0,5108,16MAR-414116
400,6299558,16MAR-WKD,S Hill Mall,1,5108,16MAR-400533
48,6299561,16MAR-WKD,10th Departure,0,5109,16MAR-484159
57,6299564,16MAR-WKD,Tacoma Mall,1,5109,16MAR-575108
300,6299565,16MAR-WKD,McChord Commissary Depatrure,1,5109,16MAR-3005375
300,6299566,16MAR-WKD,Tacoma Mall,0,5109,16MAR-3004372
57,6299567,16MAR-WKD,Commerce St Transit Area,0,5109,16MAR-574110
42,6299570,16MAR-WKD,72nd St,1,5109,16MAR-42598
42,6299571,16MAR-WKD,Commerce St Transit Area,0,5109,16MAR-42495
28,6299574,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
28,6299575,16MAR-WKD,TCC,1,5111,16MAR-28979
28,6299576,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
28,6299577,16MAR-WKD,TCC,1,5111,16MAR-28979
28,6299578,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
28,6299579,16MAR-WKD,TCC,1,5111,16MAR-28979
28,6299580,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
28,6299581,16MAR-WKD,TCC,1,5111,16MAR-28979
28,6299582,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
28,6299583,16MAR-WKD,TCC,1,5111,16MAR-28979
28,6299584,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
28,6299585,16MAR-WKD,TCC,1,5111,16MAR-28979
28,6299586,16MAR-WKD,11th/PacAve,0,5111,16MAR-28878
52,6299588,16MAR-WKD,Tacoma Mall,0,5110,16MAR-528114
52,6299589,16MAR-WKD,TCC,1,5110,16MAR-5292
10,6299590,16MAR-WKD,Point Defiance Ferry Terminal,0,5110,16MAR-10461
10,6299591,16MAR-WKD,TCC,1,5110,16MAR-10562
52,6299592,16MAR-WKD,Tacoma Mall,0,5110,16MAR-528114
52,6299593,16MAR-WKD,TCC,1,5110,16MAR-5292
10,6299594,16MAR-WKD,Point Defiance Ferry Terminal,0,5110,16MAR-10461
10,6299595,16MAR-WKD,TCC,1,5110,16MAR-10562
52,6299596,16MAR-WKD,Tacoma Mall,0,5110,16MAR-528114
52,6299597,16MAR-WKD,TCC,1,5110,16MAR-5292
4,6299599,16MAR-WKD,Pierce College - Puyallup,0,5087,16MAR-482
4,6299600,16MAR-WKD,Lakwd Mall,1,5062,16MAR-493
2,6299602,16MAR-WKD,Commerce St Transit Area,0,5112,16MAR-246
42,6299603,16MAR-WKD,72nd St,1,5112,16MAR-42598
42,6299604,16MAR-WKD,Commerce St Transit Area,0,5112,16MAR-42495
2,6299605,16MAR-WKD,Lakwd Mall,1,5088,16MAR-253
2,6299606,16MAR-WKD,Commerce St Transit Area,0,5088,16MAR-246
53,6299607,16MAR-WKD,TCC,1,5088,16MAR-539344
2,6299610,16MAR-WKD,Lakwd Mall,1,5114,16MAR-253
2,6299611,16MAR-WKD,Commerce St Transit Area,0,5114,16MAR-246
3,6299614,16MAR-WKD,Lakwd Mall,1,5114,16MAR-3596
3,6299615,16MAR-WKD,14th Pac Ave S,0,5114,16MAR-34101
2,6299618,16MAR-WKD,Lakwd Mall,1,5114,16MAR-253
2,6299619,16MAR-WKD,Commerce St Transit Area,0,5114,16MAR-246
2,6299622,16MAR-WKD,Lakwd Mall,1,5114,16MAR-253
