route_id,trip_id,service_id,trip_headsign,block_id,shape_id
9,1758,2,Inbound,1202,17
9,1759,2,Inbound,1201,17
11,176,1,Inbound,9402,3
9,1760,2,Inbound,1202,17
9,1761,2,Inbound,1201,17
9,1762,2,Inbound,1202,17
9,1763,2,Inbound,1201,17
9,1764,2,Inbound,1202,17
9,1765,2,Inbound,1201,17
9,1766,2,Inbound,1202,17
9,1767,2,Inbound,1201,17
9,1768,2,Inbound,1202,17
10,1769,3,Outbound,6001,29
11,177,1,Inbound,9404,3
10,1770,3,Outbound,6002,29
10,1771,3,Outbound,6003,29
10,1772,3,Outbound,6001,29
10,1773,3,Outbound,6002,29
10,1774,3,Outbound,6003,29
10,1775,3,Outbound,6001,29
10,1776,3,Outbound,6002,29
10,1777,3,Outbound,6003,29
10,1778,3,Outbound,6001,29
10,1779,3,Outbound,6002,29
11,178,1,Inbound,9402,3
10,1780,3,Inbound,6003,7
10,1781,3,Inbound,6001,7
10,1782,3,Inbound,6002,7
10,1783,3,Inbound,6003,7
10,1784,3,Inbound,6001,7
10,1785,3,Inbound,6002,7
10,1786,3,Inbound,6003,7
10,1787,3,Inbound,6001,7
10,1788,3,Inbound,6002,7
10,1789,3,Inbound,6003,7
11,179,1,Inbound,9401,3
10,1790,3,Inbound,6001,7
10,1791,3,Inbound,6002,7
12,1792,1,Outbound,6001,53
12,1793,1,Outbound,6011,53
12,1794,1,Outbound,6002,53
12,1795,1,Outbound,6012,53
12,1796,1,Outbound,6001,53
12,1797,1,Outbound,6002,53
12,1798,1,Outbound,6001,21
12,1799,1,Outbound,6002,21
2,18,1,Outbound,6603,33
11,180,1,Inbound,9403,3
12,1800,1,Outbound,6001,21
12,1801,1,Outbound,6002,21
12,1802,1,Outbound,6001,21
12,1803,1,Outbound,6022,53
12,1804,1,Outbound,6002,53
12,1805,1,Outbound,6021,53
12,1806,1,Outbound,6001,53
12,1807,1,Outbound,6022,53
12,1808,1,Outbound,6002,53
12,1809,1,Outbound,6001,53
11,181,1,Inbound,9401,3
12,1810,1,Inbound,6002,48
12,1811,1,Inbound,6012,48
12,1812,1,Inbound,6001,46
12,1813,1,Inbound,6011,46
12,1814,1,Inbound,6002,46
12,1815,1,Inbound,6012,46
12,1816,1,Inbound,6001,46
12,1817,1,Inbound,6002,47
12,1818,1,Inbound,6001,47
12,1819,1,Inbound,6002,47
11,182,1,Inbound,9405,3
12,1820,1,Inbound,6001,47
12,1821,1,Inbound,6002,47
12,1822,1,Inbound,6001,46
12,1823,1,Inbound,6022,46
12,1824,1,Inbound,6002,46
12,1825,1,Inbound,6021,46
12,1826,1,Inbound,6001,46
12,1827,1,Inbound,6022,46
12,1828,1,Inbound,6002,46
12,1829,1,Inbound,6001,46
11,183,1,Inbound,9401,3
12,1830,3,Outbound,6002,21
12,1831,3,Outbound,6003,21
12,1832,3,Outbound,6001,21
12,1833,3,Outbound,6002,21
12,1834,3,Outbound,6003,21
12,1835,3,Outbound,6001,21
12,1836,3,Outbound,6002,21
12,1837,3,Outbound,6003,21
12,1838,3,Outbound,6001,21
12,1839,3,Outbound,6002,21
11,184,1,Inbound,9404,3
12,1840,3,Outbound,6003,21
12,1841,3,Inbound,6002,25
12,1842,3,Inbound,6003,25
12,1843,3,Inbound,6001,25
12,1844,3,Inbound,6002,25
12,1845,3,Inbound,6003,25
12,1846,3,Inbound,6001,25
12,1847,3,Inbound,6002,25
12,1848,3,Inbound,6003,25
12,1849,3,Inbound,6001,25
13,185,1,Outbound,4404,72
12,1850,3,Inbound,6002,25
12,1851,3,Inbound,6003,25
13,1852,1,Outbound,6202,72
13,1853,1,Outbound,6203,72
13,1854,1,Outbound,6204,72
13,1855,1,Inbound,6202,63
13,1856,1,Inbound,6203,63
13,1857,1,Inbound,6204,63
13,1858,3,Outbound,4402,71
13,1859,3,Outbound,4403,44
13,186,1,Outbound,4406,72
13,1860,3,Outbound,4404,44
13,1861,3,Outbound,4401,44
13,1862,3,Outbound,4402,44
13,1863,3,Outbound,4403,44
13,1864,3,Outbound,4404,44
13,1865,3,Outbound,4401,44
13,1866,3,Outbound,4402,44
13,1867,3,Outbound,4403,44
13,1868,3,Outbound,4404,44
13,1869,3,Outbound,4401,44
13,187,1,Outbound,4407,72
13,1870,3,Outbound,4402,44
13,1871,3,Inbound,4402,22
13,1872,3,Inbound,4403,22
13,1873,3,Inbound,4404,22
13,1874,3,Inbound,4401,22
13,1875,3,Inbound,4402,22
13,1876,3,Inbound,4403,22
13,1877,3,Inbound,4404,22
13,1878,3,Inbound,4401,22
13,1879,3,Inbound,4402,22
13,188,1,Outbound,6201,72
13,1880,3,Inbound,4403,22
13,1881,3,Inbound,4404,22
13,1882,3,Inbound,4401,22
14,1883,1,Outbound,4401,55
14,1884,1,Outbound,4403,55
14,1885,1,Outbound,4405,55
14,1886,1,Inbound,4403,70
14,1887,1,Inbound,4404,70
14,1888,1,Inbound,4405,70
14,1889,1,Inbound,6202,70
13,189,1,Outbound,4401,72
14,1890,1,Inbound,6203,70
14,1891,1,Inbound,6204,70
14,1892,1,Inbound,4401,70
14,1893,1,Inbound,4402,70
14,1894,1,Inbound,4403,70
14,1895,1,Inbound,4404,70
14,1896,1,Inbound,4405,70
14,1897,1,Inbound,4406,70
14,1898,1,Inbound,4407,70
14,1899,1,Inbound,6201,70
2,19,1,Outbound,6604,33
13,190,1,Outbound,4403,72
14,1900,1,Inbound,6202,70
14,1901,1,Inbound,6203,70
14,1902,2,Inbound,4403,76
15,1903,1,Inbound,6411,58
15,1904,1,Inbound,6401,58
15,1905,1,Inbound,6412,58
15,1906,1,Inbound,6402,58
15,1907,1,Inbound,6411,58
15,1908,1,Inbound,6401,58
15,1909,1,Inbound,6412,58
13,191,1,Outbound,4402,72
15,1910,1,Inbound,6402,58
15,1911,1,Inbound,6401,58
15,1912,1,Inbound,6402,58
15,1913,1,Inbound,6401,58
15,1914,1,Inbound,6402,58
15,1915,1,Inbound,6401,58
15,1916,1,Inbound,6402,58
15,1917,1,Inbound,6421,58
15,1918,1,Inbound,6401,58
15,1919,1,Inbound,6422,58
14,192,1,Outbound,4403,55
15,1920,1,Inbound,6402,58
15,1921,1,Inbound,6421,58
15,1922,1,Inbound,6401,58
15,1923,1,Inbound,6422,58
15,1924,1,Inbound,6402,58
15,1925,1,Inbound,6401,58
15,1926,1,Inbound,6422,68
15,1927,2,Inbound,6401,58
15,1928,2,Inbound,6402,58
15,1929,2,Inbound,6403,58
14,193,1,Outbound,4405,55
15,1930,2,Inbound,6401,58
15,1931,2,Inbound,6402,58
15,1932,2,Inbound,6403,58
15,1933,2,Inbound,6401,58
15,1934,2,Inbound,6402,58
15,1935,2,Inbound,6403,58
15,1936,2,Inbound,6401,58
15,1937,2,Inbound,6402,58
15,1938,2,Inbound,6403,58
15,1939,2,Inbound,6401,58
14,194,1,Outbound,4402,55
15,1940,3,Outbound,6403,54
15,1941,3,Outbound,6401,54
15,1942,3,Outbound,6402,54
15,1943,3,Outbound,6403,54
15,1944,3,Outbound,6401,54
15,1945,3,Outbound,6402,54
15,1946,3,Outbound,6403,54
15,1947,3,Outbound,6401,54
15,1948,3,Outbound,6402,54
15,1949,3,Outbound,6403,54
14,195,1,Outbound,4404,55
15,1950,3,Outbound,6401,54
15,1951,3,Outbound,6402,59
15,1952,3,Inbound,6402,58
15,1953,3,Inbound,6403,58
15,1954,3,Inbound,6401,58
15,1955,3,Inbound,6402,58
15,1956,3,Inbound,6403,58
15,1957,3,Inbound,6401,58
15,1958,3,Inbound,6402,58
15,1959,3,Inbound,6403,58
14,196,1,Outbound,4406,55
15,1960,3,Inbound,6401,58
15,1961,3,Inbound,6402,58
15,1962,3,Inbound,6403,58
15,1963,3,Inbound,6401,68
17,1964,1,Outbound,6701,41
17,1965,1,Outbound,6701,41
17,1966,1,Outbound,6701,41
17,1967,1,Outbound,6701,41
17,1968,1,Outbound,6701,41
17,1969,1,Outbound,6701,41
14,197,1,Outbound,6204,55
17,1970,1,Outbound,6701,41
17,1971,1,Outbound,6701,41
17,1972,1,Outbound,6701,41
17,1973,1,Outbound,6701,41
17,1974,1,Outbound,6701,41
17,1975,1,Outbound,6701,41
17,1976,1,Outbound,6701,41
17,1977,1,Inbound,6701,12
17,1978,1,Inbound,6701,12
17,1979,1,Inbound,6701,12
14,198,1,Outbound,4402,55
17,1980,1,Inbound,6701,12
17,1981,1,Inbound,6701,12
17,1982,1,Inbound,6701,12
17,1983,1,Inbound,6701,12
17,1984,1,Inbound,6701,12
17,1985,1,Inbound,6701,12
17,1986,1,Inbound,6701,12
17,1987,1,Inbound,6701,12
17,1988,1,Inbound,6701,12
17,1989,1,Inbound,6701,12
14,199,1,Outbound,4404,55
17,1990,1,Inbound,6701,12
17,1991,2,Outbound,6701,11
17,1992,2,Outbound,6701,11
17,1993,2,Outbound,6701,11
17,1994,2,Outbound,6701,11
17,1995,2,Outbound,6701,11
17,1996,2,Outbound,6701,11
17,1997,2,Outbound,6701,11
17,1998,2,Outbound,6701,11
17,1999,2,Outbound,6701,11
2,2,1,Outbound,6602,33
2,20,1,Outbound,6605,33
14,200,1,Outbound,4401,55
17,2000,2,Outbound,6701,11
17,2001,2,Outbound,6701,11
17,2002,2,Inbound,6701,12
17,2003,2,Inbound,6701,12
17,2004,2,Inbound,6701,12
17,2005,2,Inbound,6701,12
17,2006,2,Inbound,6701,12
17,2007,2,Inbound,6701,12
17,2008,2,Inbound,6701,12
17,2009,2,Inbound,6701,12
14,201,1,Outbound,4403,55
17,2010,2,Inbound,6701,12
17,2011,2,Inbound,6701,12
17,2012,2,Inbound,6701,12
18,2013,1,Outbound,6803,16
18,2014,1,Inbound,6804,28
18,2015,2,Outbound,6802,16
20,2016,1,Outbound,9402,84
20,2017,1,Outbound,9403,84
20,2018,1,Outbound,9404,67
20,2019,1,Outbound,9401,67
14,202,1,Outbound,4401,65
20,2020,1,Outbound,9402,67
20,2021,1,Outbound,9403,67
20,2022,1,Outbound,9404,67
20,2023,1,Outbound,9401,67
20,2024,1,Outbound,9405,67
20,2025,1,Outbound,9404,67
20,2026,1,Outbound,9401,67
20,2027,1,Outbound,9403,80
20,2028,1,Outbound,9405,80
20,2029,1,Outbound,9404,80
16,203,1,Outbound,6604,43
20,2030,1,Outbound,9402,67
20,2031,1,Outbound,9403,67
20,2032,1,Inbound,9401,82
20,2033,1,Inbound,9402,82
20,2034,1,Inbound,9403,82
20,2035,1,Inbound,9404,10
20,2036,1,Inbound,9401,10
20,2037,1,Inbound,9402,10
20,2038,1,Inbound,9403,10
20,2039,1,Inbound,9401,10
16,204,1,Outbound,6601,43
20,2040,1,Inbound,9402,10
20,2041,1,Inbound,9405,10
20,2042,1,Inbound,9404,10
20,2043,1,Inbound,9401,10
20,2044,1,Inbound,9404,10
20,2045,1,Inbound,9403,10
20,2046,1,Inbound,9405,10
20,2047,1,Inbound,9404,10
20,2048,1,Inbound,9402,10
20,2049,1,Inbound,9403,10
16,205,1,Outbound,6603,43
20,2050,2,Outbound,9401,38
20,2051,2,Outbound,9402,37
20,2052,2,Outbound,9402,37
20,2053,2,Outbound,9402,37
20,2054,2,Outbound,9402,37
20,2055,2,Outbound,9402,37
20,2056,2,Outbound,9401,37
20,2057,2,Outbound,9401,37
20,2058,2,Outbound,9401,37
20,2059,2,Outbound,9401,37
16,206,1,Outbound,6605,43
20,2060,2,Outbound,9401,37
20,2061,2,Inbound,9401,10
20,2062,2,Inbound,9401,10
20,2063,2,Inbound,9401,10
20,2064,2,Inbound,9401,10
20,2065,2,Inbound,9401,10
20,2066,2,Inbound,9401,10
20,2067,2,Inbound,9402,10
20,2068,2,Inbound,9402,10
20,2069,2,Inbound,9402,10
16,207,1,Outbound,6602,43
20,2070,2,Inbound,9402,10
20,2071,2,Inbound,9402,10
20,2072,3,Outbound,9401,38
20,2073,3,Outbound,9401,37
20,2074,3,Outbound,9401,37
20,2075,3,Outbound,9401,37
20,2076,3,Outbound,9401,37
20,2077,3,Outbound,9401,37
20,2078,3,Inbound,9401,10
20,2079,3,Inbound,9401,10
16,208,1,Outbound,6604,43
20,2080,3,Inbound,9401,10
20,2081,3,Inbound,9401,10
20,2082,3,Inbound,9401,10
20,2083,3,Inbound,9401,10
23,2084,3,Outbound,9901,56
23,2085,3,Outbound,9901,56
23,2086,3,Outbound,9901,56
23,2087,3,Outbound,9901,56
23,2088,3,Outbound,9901,56
23,2089,2,Outbound,9901,56
16,209,1,Outbound,6601,43
23,2090,2,Outbound,9901,56
23,2091,2,Outbound,9901,56
23,2092,2,Outbound,9901,56
23,2093,2,Outbound,9901,56
23,2094,2,Outbound,9902,56
23,2095,2,Outbound,9902,56
23,2096,2,Outbound,9902,56
23,2097,2,Outbound,9902,56
20,2098,1,Outbound,9402,67
36,2099,1,Inbound,4101,66
2,21,1,Outbound,6601,33
16,210,1,Outbound,6603,43
36,2100,1,Inbound,4131,78
36,2101,1,Inbound,4131,78
36,2102,1,Outbound,4131,79
36,2103,1,Outbound,4131,79
36,2104,1,Outbound,4131,79
36,2105,2,Outbound,4131,79
36,2106,2,Outbound,4131,79
36,2107,2,Outbound,4131,79
36,2108,2,Inbound,4101,66
36,2109,2,Inbound,4131,78
16,211,1,Outbound,6605,43
36,2110,2,Inbound,4131,78
36,2111,3,Outbound,4131,79
36,2112,3,Outbound,4131,79
36,2113,3,Outbound,4131,79
18,2114,2,Inbound,6801,28
36,2115,3,Inbound,4131,78
36,2116,3,Inbound,4131,78
36,2117,3,Inbound,4131,78
36,2118,1,Inbound,4131,78
36,2119,1,Outbound,4131,79
16,212,1,Outbound,6602,43
36,2120,2,Inbound,4131,78
36,2121,2,Outbound,4131,79
16,2122,3,Inbound,6601,83
7,2123,1,Outbound,4112,4
7,2124,1,Outbound,4112,4
7,2125,1,Inbound,4112,0
11,2126,1,Outbound,9402,2
11,2127,1,Outbound,9404,2
11,2128,1,Outbound,9403,2
11,2129,1,Outbound,9404,2
16,213,1,Outbound,6604,43
11,2130,1,Inbound,9402,3
11,2131,1,Inbound,9404,3
11,2132,1,Inbound,9403,3
18,2133,1,Inbound,6802,28
20,2134,1,Outbound,9405,67
20,2135,1,Inbound,9405,10
29,2136,2,Outbound,4301,61
29,2137,2,Outbound,4301,61
29,2138,2,Outbound,4301,61
29,2139,2,Outbound,4301,61
16,214,1,Outbound,6601,43
29,2140,2,Outbound,4301,61
29,2141,2,Outbound,4301,61
29,2142,2,Outbound,4301,61
29,2143,2,Outbound,4301,61
29,2144,2,Outbound,4301,61
29,2145,2,Outbound,4301,61
29,2146,2,Inbound,4301,57
29,2147,2,Inbound,4301,57
29,2148,2,Inbound,4301,57
29,2149,2,Inbound,4301,57
16,215,1,Outbound,6603,43
29,2150,2,Inbound,4301,57
29,2151,2,Inbound,4301,57
29,2152,2,Inbound,4301,57
29,2153,2,Inbound,4301,57
29,2154,2,Inbound,4301,57
29,2155,2,Inbound,4301,57
29,2156,2,Inbound,4301,57
18,2157,3,Outbound,6801,16
18,2158,3,Outbound,6802,16
18,2159,3,Outbound,6801,16
16,216,1,Outbound,6605,43
18,2160,3,Outbound,6802,16
18,2161,3,Outbound,6801,16
18,2162,3,Outbound,6802,16
18,2163,3,Outbound,6801,16
18,2164,3,Outbound,6802,16
18,2165,3,Outbound,6801,16
18,2166,3,Outbound,6802,16
18,2167,3,Outbound,6801,16
18,2168,3,Outbound,6802,16
23,2169,3,Outbound,9902,56
16,217,1,Outbound,6602,43
23,2170,3,Outbound,9902,56
23,2171,3,Outbound,9902,56
23,2172,3,Outbound,9902,56
35,2176,1,Inbound,1011,8
35,2177,1,Inbound,1012,8
35,2178,1,Inbound,1011,8
35,2179,1,Inbound,1012,8
16,218,1,Outbound,6601,43
35,2180,1,Inbound,1011,8
35,2181,1,Inbound,1012,8
35,2182,1,Inbound,1011,8
35,2183,1,Inbound,1012,8
35,2184,1,Inbound,1011,8
35,2185,1,Inbound,1012,8
35,2186,1,Inbound,1011,8
35,2187,1,Inbound,1012,8
35,2188,1,Inbound,1011,8
35,2189,1,Inbound,1012,8
16,219,1,Outbound,6601,43
35,2190,1,Inbound,1011,8
35,2191,1,Inbound,1012,8
35,2192,1,Inbound,1011,8
35,2193,1,Inbound,1012,8
35,2194,1,Inbound,1011,8
35,2195,1,Inbound,1012,8
35,2196,1,Inbound,1011,8
35,2197,1,Inbound,1012,8
35,2198,1,Inbound,1011,8
35,2199,1,Inbound,1012,8
2,22,1,Outbound,6602,33
7,220,1,Outbound,4111,4
35,2200,1,Inbound,1011,8
35,2201,1,Inbound,1012,8
35,2202,1,Inbound,1011,8
35,2203,1,Inbound,1012,8
35,2204,1,Inbound,1011,8
35,2205,1,Inbound,1012,8
35,2206,1,Inbound,1011,8
35,2207,1,Inbound,1012,8
35,2208,1,Inbound,1011,8
35,2209,1,Inbound,1012,8
1,221,2,Outbound,6403,35
35,2210,1,Inbound,1011,8
35,2211,1,Inbound,1012,8
35,2212,1,Inbound,1011,8
35,2213,1,Inbound,1012,8
35,2214,1,Inbound,1011,8
35,2215,1,Inbound,1012,8
35,2216,1,Inbound,1011,8
35,2217,1,Inbound,1012,8
35,2218,1,Inbound,1011,8
35,2219,1,Inbound,1012,8
1,222,2,Outbound,6401,35
35,2226,1,Outbound,1011,5
35,2227,1,Outbound,1012,5
35,2228,1,Outbound,1011,5
35,2229,1,Outbound,1012,5
1,223,2,Outbound,6402,35
35,2230,1,Outbound,1011,5
35,2231,1,Outbound,1012,5
35,2232,1,Outbound,1011,5
35,2233,1,Outbound,1012,5
35,2234,1,Outbound,1011,5
35,2235,1,Outbound,1012,5
35,2236,1,Outbound,1011,5
35,2237,1,Outbound,1012,5
35,2238,1,Outbound,1011,5
35,2239,1,Outbound,1012,5
1,224,2,Outbound,6403,35
35,2240,1,Outbound,1011,5
35,2241,1,Outbound,1012,5
35,2242,1,Outbound,1011,5
35,2243,1,Outbound,1012,5
35,2244,1,Outbound,1011,5
35,2245,1,Outbound,1012,5
35,2246,1,Outbound,1011,5
35,2247,1,Outbound,1012,5
35,2248,1,Outbound,1011,5
35,2249,1,Outbound,1012,5
1,225,2,Outbound,6401,35
35,2250,1,Outbound,1011,5
35,2251,1,Outbound,1012,5
35,2252,1,Outbound,1011,5
35,2253,1,Outbound,1012,5
35,2254,1,Outbound,1011,5
35,2255,1,Outbound,1012,5
35,2256,1,Outbound,1011,5
35,2257,1,Outbound,1012,5
35,2258,1,Outbound,1011,5
35,2259,1,Outbound,1012,5
1,226,2,Outbound,6402,35
35,2260,1,Outbound,1011,5
35,2261,1,Outbound,1012,5
35,2262,1,Outbound,1011,5
35,2263,1,Outbound,1012,5
35,2264,1,Outbound,1011,5
35,2265,1,Outbound,1012,5
35,2266,1,Outbound,1011,5
35,2267,1,Outbound,1012,5
35,2268,1,Outbound,1011,5
35,2269,1,Outbound,1012,5
1,227,2,Outbound,6403,35
37,2274,1,Inbound,9924,36
11,2275,2,Outbound,6605,2
11,2276,2,Outbound,6601,2
11,2277,2,Outbound,6602,2
11,2278,2,Outbound,6603,2
11,2279,2,Outbound,6604,2
1,228,2,Outbound,6401,35
11,2280,2,Outbound,6605,2
11,2281,2,Outbound,6601,2
11,2282,2,Outbound,6602,2
11,2283,2,Outbound,6603,2
11,2284,2,Outbound,6604,2
11,2285,2,Outbound,6605,2
11,2286,2,Outbound,6601,2
11,2287,2,Outbound,6602,2
11,2288,2,Outbound,6603,2
11,2289,2,Outbound,6604,2
1,229,2,Outbound,6402,35
11,2290,2,Outbound,6605,2
11,2291,2,Outbound,6601,2
11,2292,2,Outbound,6602,2
11,2293,2,Outbound,6603,2
11,2294,2,Outbound,6604,2
11,2295,2,Outbound,6605,2
11,2296,2,Outbound,6601,2
11,2297,2,Outbound,6602,2
11,2298,2,Outbound,6603,2
11,2299,2,Outbound,6604,2
2,23,1,Outbound,6603,33
1,230,2,Outbound,6403,35
11,2300,2,Outbound,6605,2
11,2301,2,Outbound,6604,2
11,2302,2,Inbound,6604,3
11,2303,2,Inbound,6605,3
11,2304,2,Inbound,6601,3
11,2305,2,Inbound,6602,3
11,2306,2,Inbound,6603,3
11,2307,2,Inbound,6604,3
11,2308,2,Inbound,6605,3
11,2309,2,Inbound,6601,3
1,231,2,Outbound,6401,35
11,2310,2,Inbound,6602,3
11,2311,2,Inbound,6603,3
11,2312,2,Inbound,6604,3
11,2313,2,Inbound,6605,3
11,2314,2,Inbound,6601,3
11,2315,2,Inbound,6602,3
11,2316,2,Inbound,6603,3
11,2317,2,Inbound,6604,3
11,2318,2,Inbound,6605,3
11,2319,2,Inbound,6601,3
1,232,2,Outbound,6402,35
11,2320,2,Inbound,6602,3
11,2321,2,Inbound,6603,3
11,2322,2,Inbound,6604,3
11,2323,2,Inbound,6605,3
11,2324,2,Inbound,6601,3
11,2325,2,Inbound,6602,3
11,2326,2,Inbound,6603,3
11,2327,2,Inbound,6604,3
11,2328,2,Inbound,6605,3
13,2329,2,Outbound,6201,44
1,233,3,Outbound,6401,35
13,2330,2,Outbound,6202,44
13,2331,2,Outbound,6203,44
13,2332,2,Outbound,6204,44
13,2333,2,Outbound,4405,44
13,2334,2,Outbound,4401,44
13,2335,2,Outbound,4402,44
13,2336,2,Outbound,4403,44
13,2337,2,Outbound,4404,44
13,2338,2,Outbound,6201,44
13,2339,2,Outbound,6202,44
1,234,3,Outbound,6402,35
13,2340,2,Outbound,6203,44
13,2341,2,Outbound,6204,44
13,2342,2,Outbound,4405,44
13,2343,2,Inbound,6201,22
13,2344,2,Inbound,6202,22
13,2345,2,Inbound,6203,22
13,2346,2,Inbound,6204,22
13,2347,2,Inbound,4405,22
13,2348,2,Inbound,4401,22
13,2349,2,Inbound,4402,22
1,235,3,Outbound,6403,35
13,2350,2,Inbound,4403,22
13,2351,2,Inbound,4404,22
13,2352,2,Inbound,6201,22
13,2353,2,Inbound,6202,22
13,2354,2,Inbound,6203,22
13,2355,2,Inbound,6204,22
14,2356,2,Outbound,4405,49
14,2357,2,Outbound,4401,49
14,2358,2,Outbound,4402,49
14,2359,2,Outbound,4403,49
1,236,3,Outbound,6401,35
14,2360,2,Outbound,4404,49
14,2361,2,Outbound,6201,49
14,2362,2,Outbound,6202,49
14,2363,2,Outbound,6203,49
14,2364,2,Outbound,6204,49
14,2365,2,Outbound,4405,49
14,2366,2,Outbound,4401,49
14,2367,2,Outbound,4402,49
14,2368,2,Outbound,4403,49
14,2369,2,Inbound,4405,75
1,237,3,Outbound,6402,35
14,2370,2,Inbound,4401,75
14,2371,2,Inbound,4402,75
14,2372,2,Inbound,4403,75
14,2373,2,Inbound,4404,75
14,2374,2,Inbound,6201,75
14,2375,2,Inbound,6202,75
14,2376,2,Inbound,6203,75
14,2377,2,Inbound,6204,75
14,2378,2,Inbound,4405,75
14,2379,2,Inbound,4401,75
1,238,3,Outbound,6403,35
14,2380,2,Inbound,4402,75
14,2381,2,Inbound,4403,75
18,2382,3,Inbound,6802,28
18,2383,3,Inbound,6801,28
18,2384,3,Inbound,6802,28
18,2385,3,Inbound,6801,28
18,2386,3,Inbound,6802,28
18,2387,3,Inbound,6801,28
18,2388,3,Inbound,6802,28
18,2389,3,Inbound,6801,28
1,239,3,Outbound,6401,35
18,2390,3,Inbound,6802,28
18,2391,3,Inbound,6801,28
18,2392,3,Inbound,6802,28
18,2393,3,Inbound,6801,28
23,2394,3,Inbound,9902,27
23,2395,3,Inbound,9902,27
23,2396,3,Inbound,9902,27
23,2397,3,Inbound,9902,27
37,2398,1,Outbound,9911,39
21,2399,1,Inbound,9911,32
2,24,1,Outbound,6604,33
1,240,3,Outbound,6402,35
21,2400,1,Outbound,9901,30
37,2401,1,Inbound,9901,36
39,2402,1,Outbound,9915,40
39,2403,1,Outbound,9916,40
39,2404,1,Outbound,9917,40
39,2405,1,Outbound,9915,40
39,2406,1,Outbound,9916,40
39,2407,1,Outbound,9926,60
39,2408,1,Outbound,9927,60
39,2409,1,Outbound,9925,60
1,241,3,Outbound,6403,35
39,2410,1,Outbound,9926,60
39,2411,1,Outbound,9927,60
39,2412,1,Inbound,9915,45
39,2413,1,Inbound,9916,45
39,2414,1,Inbound,9917,45
39,2415,1,Inbound,9915,45
39,2416,1,Inbound,9916,45
39,2417,1,Inbound,9925,45
39,2418,1,Inbound,9926,45
39,2419,1,Inbound,9927,45
1,242,3,Outbound,6401,35
39,2420,1,Inbound,9925,45
39,2421,1,Inbound,9926,45
39,2422,1,Inbound,9927,45
2,243,3,Outbound,1201,33
2,244,3,Outbound,1201,33
2,245,3,Outbound,1201,33
2,246,3,Outbound,1201,33
2,247,3,Outbound,1201,33
2,248,3,Outbound,1201,33
2,249,3,Outbound,1201,33
2,25,1,Outbound,6605,33
2,250,3,Outbound,1201,33
2,251,3,Outbound,1201,33
2,252,3,Outbound,1201,33
2,253,3,Outbound,1201,33
7,254,2,Outbound,4101,4
7,255,2,Outbound,4102,4
7,256,2,Outbound,4101,4
7,257,2,Outbound,4102,4
7,258,2,Outbound,4101,4
7,259,2,Outbound,4102,4
2,26,1,Outbound,6601,33
7,260,2,Outbound,4101,4
7,261,2,Outbound,4102,4
7,262,2,Outbound,4101,4
7,263,2,Outbound,4102,4
7,264,2,Outbound,4101,4
7,265,2,Outbound,4102,4
7,266,2,Outbound,4101,4
7,267,2,Outbound,4102,4
7,268,2,Outbound,4101,4
7,269,2,Outbound,4102,4
2,27,1,Outbound,6602,33
7,270,2,Outbound,4101,4
7,271,2,Outbound,4102,4
7,272,2,Outbound,4101,4
7,273,2,Outbound,4102,4
7,274,2,Outbound,4101,4
7,275,2,Outbound,4102,4
7,276,2,Outbound,4101,4
7,277,2,Outbound,4102,4
7,278,2,Outbound,4101,4
7,279,2,Outbound,4101,4
2,28,1,Outbound,6603,33
7,280,2,Outbound,4101,4
7,281,2,Outbound,4101,4
7,282,2,Inbound,4101,0
7,283,2,Inbound,4102,0
7,284,2,Inbound,4101,0
7,285,2,Inbound,4102,0
7,286,2,Inbound,4101,0
7,287,2,Inbound,4102,0
7,288,2,Inbound,4101,0
7,289,2,Inbound,4102,0
7,29,1,Outbound,4102,4
7,290,2,Inbound,4101,0
7,291,2,Inbound,4102,0
7,292,2,Inbound,4101,0
7,293,2,Inbound,4102,0
7,294,2,Inbound,4101,0
7,295,2,Inbound,4102,0
7,296,2,Inbound,4101,0
7,297,2,Inbound,4102,0
7,298,2,Inbound,4101,0
7,299,2,Inbound,4102,0
2,3,1,Outbound,6603,33
7,30,1,Outbound,4103,4
7,300,2,Inbound,4101,0
7,301,2,Inbound,4102,0
7,302,2,Inbound,4101,0
7,303,2,Inbound,4102,0
7,304,2,Inbound,4101,0
7,305,2,Inbound,4102,0
7,306,2,Inbound,4101,0
7,307,2,Inbound,4101,0
7,308,2,Inbound,4101,0
7,309,3,Outbound,4102,4
7,31,1,Outbound,4104,4
7,310,3,Outbound,4101,4
7,311,3,Outbound,4102,4
7,312,3,Outbound,4101,4
7,313,3,Outbound,4102,4
7,314,3,Outbound,4101,4
7,315,3,Outbound,4102,4
7,316,3,Outbound,4101,4
7,317,3,Outbound,4102,4
7,318,3,Outbound,4101,4
7,319,3,Outbound,4102,4
7,32,1,Outbound,4101,4
7,320,3,Outbound,4101,4
7,321,3,Outbound,4102,4
7,322,3,Outbound,4101,4
7,323,3,Outbound,4102,4
7,324,3,Outbound,4101,4
7,325,3,Outbound,4102,4
7,326,3,Outbound,4101,4
7,327,3,Outbound,4102,4
7,328,3,Outbound,4101,4
7,329,3,Inbound,4101,0
7,33,1,Outbound,4102,4
7,330,3,Inbound,4102,0
7,331,3,Inbound,4101,0
7,332,3,Inbound,4102,0
7,333,3,Inbound,4101,0
7,334,3,Inbound,4102,0
7,335,3,Inbound,4101,0
7,336,3,Inbound,4102,0
7,337,3,Inbound,4101,0
